,created_at,content,media,source_link,favorites,retweets,replies
980,1621530252,@scottyshanks New computer would help a lot. Could get started on a full content studio with that money!,,https://twitter.com/hootsuite/status/1395425135667130376,0,0,0
981,1622046506,@CXOonline Most of us are. We're actually three owls in a trench coat but don't tell anybody. 🦉🦉🦉,,https://twitter.com/hootsuite/status/1397590461276119042,1,0,0
982,1621621601,@ratesdotca We'll make sure to include one nex time 😬,,https://twitter.com/hootsuite/status/1395808281139032064,2,0,1
983,1621620721,@Jonas419 Haha We're not even going to go there. That's a whole other big thing 😂,,https://twitter.com/hootsuite/status/1395804590247976963,2,0,0
984,1621616249,@AG5280 Good luck! We're excited to have you taking part 😊,,https://twitter.com/hootsuite/status/1395785833744109571,1,0,0
985,1621615145,"What can you win?

The grand prize winner receives over $10,000 worth of prizes. That includes $5,000 for social advertising, $5,000 in agency spend, a video creator kit, and more!

What else? Every contest entrant receives access to our small business hub! 👏 #MakeoverMySocial https://twitter.com/hootsuite/status/1395781200585838600/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395781200585838600/photo/1
",https://twitter.com/hootsuite/status/1395781200585838600,3,1,1
986,1621614883,"First off, how to apply. 

1. Enter your small business.
2. Candidates will be invited to submit a video story. 
3. Grand prize winner will be announced on June 17th through our Instagram page. #MakeoverMySocial https://twitter.com/hootsuite/status/1395780102844256258/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395780102844256258/photo/1
",https://twitter.com/hootsuite/status/1395780102844256258,6,1,1
987,1621446672,"It's generally recommended that you let the network automatically bid for your ad campaigns. But how do you determine your budget? It can be as low as $1 per day, but brands like Disney spend hundreds of millions in a quarter! 🤯 #SocialTrends2021 https://twitter.com/hootsuite/status/1395074575189299205/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395074575189299205/photo/1
",https://twitter.com/hootsuite/status/1395074575189299205,3,1,3
988,1621446510,Paul is detailing what OBA (objective-based advertising) is. It's important to select the right objective for your ads because the social network's algorithms will be hyper-focussed on achieving that objective for you. Which objective matters most to you? #SocialTrends2021 https://twitter.com/hootsuite/status/1395073893237469191/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395073893237469191/photo/1
",https://twitter.com/hootsuite/status/1395073893237469191,8,2,2
989,1621358297,"If you like data, you're going to LOVE this. Our entire #Digital2021 report has been updated for Q2. Find hundreds of brand new, easy to understand stats here. 👇 http://ow.ly/4zo750EPD49",,https://twitter.com/hootsuite/status/1394703901551644680,9,4,1
990,1621983729,The Complete List of Social Media Holidays (2021 Edition) http://ow.ly/kLwy50EVhJw,,https://twitter.com/hootsuite/status/1397327155009306638,25,7,1
991,1621444289,"There are three types of posts on social media, says Gayle. 

1. Organic (which is free)
2. Boosted (which is an organic post that you put some budget behind)
3. Dark posts (these don't show up on your timeline, they're unique ads created for a specific goal) #SocialTrends2021 https://twitter.com/hootsuite/status/1395064579034685442/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395064579034685442/photo/1
",https://twitter.com/hootsuite/status/1395064579034685442,4,5,1
992,1621530918,@MadalynSklar Great points! If someone follows those tips they'll be set up to have a fantastic bio 👏 #TwitterSmarter,,https://twitter.com/hootsuite/status/1395427926007590913,2,0,1
993,1621444844,Next section! We're talking about converting customers with social ad campaigns. #SocialTrends2021 https://twitter.com/hootsuite/status/1395066908676968451/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395066908676968451/photo/1
",https://twitter.com/hootsuite/status/1395066908676968451,4,1,2
994,1621530423,@bigmacher @southbaysome @DewiEirig @MadalynSklar Vancouver for us! #TwitterSmarter,,https://twitter.com/hootsuite/status/1395425851081166856,2,0,1
995,1621529695,@media_wholesome Definitely give ads a try! You can do some for as little as $1 a day. We recommend testing ads when you can 😊,,https://twitter.com/hootsuite/status/1395422799213248523,1,0,1
996,1621526357,@MadalynSklar The countdown is on! See you for #TwitterSmarter in an hour!,,https://twitter.com/hootsuite/status/1395408796474826753,2,0,2
997,1621443823,Let's meet today's speakers! #SocialTrends2021 https://twitter.com/hootsuite/status/1395062624732205056/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395062624732205056/photo/1
",https://twitter.com/hootsuite/status/1395062624732205056,3,2,1
998,1621532366,Calling all small businesses: this is YOUR chance to win big! Sign up by May 30th to win a once-in-a-lifetime social makeover: http://ow.ly/IEKb50ERyrB #MakeoverMySocial https://twitter.com/hootsuite/status/1395434003138764801/video/1,"MEDIA_VIDEO - https://twitter.com/hootsuite/status/1395434003138764801/video/1
",https://twitter.com/hootsuite/status/1395434003138764801,11,3,1
999,1621554270,"@McDonalds While you're here, register for the AMA: http://ow.ly/Mc0U30rIo4Z https://twitter.com/hootsuite/status/1395525872556314629/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395525872556314629/photo/1
",https://twitter.com/hootsuite/status/1395525872556314629,0,0,0
1000,1621530089,@Kev__Berry Great breakdown! We like that strategy.,,https://twitter.com/hootsuite/status/1395424452402417671,3,0,0
1001,1621013415,"Trying to explain ""Twitter friends"" to someone not on Twitter: No, we've never met in person. Yes, they're our favorite people.",,https://twitter.com/hootsuite/status/1393257365227675663,76,16,7
1002,1621963491,"And while you're at it, register to attend the AMA session here. http://ow.ly/rTHi30rIPL7 #AskMcDonalds https://twitter.com/hootsuite/status/1397242268759756801/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1397242268759756801/photo/1
",https://twitter.com/hootsuite/status/1397242268759756801,4,4,0
1003,1621620235,"@OnlineActief Yeah, that's what we're thinking as well. And then the social media manager has the struggle of deleting the post to correct it or leave it because it's got such high engagement! 😂",,https://twitter.com/hootsuite/status/1395802548628504577,1,0,1
1004,1621264397,"Meet the celebrity judges! Drumroll please 🥁... @ArleneDickinson, @WallStManeet, @Steven_Strauss, and @gbienasz 👏 #MakeoverMySocial",,https://twitter.com/hootsuite/status/1394310056175456261,8,3,0
1005,1621962475,"@Think3Marketing Yeah, there's a line for sure. We like to think of it as a tight rope over a pool of alligators... better get it right! 😅",,https://twitter.com/hootsuite/status/1397238009842618376,1,0,1
1006,1621962593,@ToucanSmartHome 100%. Weird is eye-catching. It's memorable. It makes people want to read more of your posts!,,https://twitter.com/hootsuite/status/1397238505772929026,2,0,1
1007,1621446899,"Takeaways for this section: 

1. Choosing the right objective is key to the success of your campaign. 
2. Start with a small budget and grow as you find success. No need to waste budget.
3. A good starting audience size is 1-2 million. #SocialTrends2021 https://twitter.com/hootsuite/status/1395075525035560960/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395075525035560960/photo/1
",https://twitter.com/hootsuite/status/1395075525035560960,6,4,2
1008,1621431303,"After years of business as usual, @hydroquebec decided to shake things up and inject more humour and personality into their social voice. The cheeky tone struck a chord and grew their following to over 400k as well as proving that love will always win. http://ow.ly/6r5G50EMXjp https://twitter.com/hootsuite/status/1395010111714828289/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395010111714828289/photo/1
",https://twitter.com/hootsuite/status/1395010111714828289,10,0,1
1009,1621963337,"We're hosting an AMA (ask me anything) with the McDonald's social team on Thursday! 

Have a question for the McDonald’s team? Tweet your questions in advance using the hashtag #AskMcDonalds. https://twitter.com/hootsuite/status/1397241624258912266/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1397241624258912266/photo/1
",https://twitter.com/hootsuite/status/1397241624258912266,9,2,3
1010,1621445380,"Now let's talk about audience targeting. Here are the different ways you can target an audience on social media with your ads: Core/Saved audiences, custom audiences, and lookalike audiences. Ryan suggests testing them all to find which works best for you. #SocialTrends2021 https://twitter.com/hootsuite/status/1395069154118578177/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395069154118578177/photo/1
",https://twitter.com/hootsuite/status/1395069154118578177,10,7,2
1011,1621534384,@cleancutyards Sounds like a nice idea. We suggest you enter our contest for a chance to win a makeover of your social! http://ow.ly/cT3850EOTS2  #MakeoverMySocial,,https://twitter.com/hootsuite/status/1395442465801449472,3,0,0
1012,1621447093,"Let's summarize our sections as best as we can. 👇

1. Boosting posts is the easiest way to get started with paid social.
2. Use ad campaigns to help move customers along the customer journey.
3. Keep a close eye on your ads to make sure they're optimized! #SocialTrends2021 https://twitter.com/hootsuite/status/1395076340970409988/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395076340970409988/photo/1
",https://twitter.com/hootsuite/status/1395076340970409988,8,6,3
1013,1621620148,@iminimalistic You might be right! We have a sneaking suspicion that when people reply to correct the grammar error that the algorithm bumps the post up and it gets more engagement that way. Hmmm.,,https://twitter.com/hootsuite/status/1395802185972207616,0,0,1
1014,1621445128,"@rygins ""If you can't measure it, don't do it"" - @rygins when discussing the importance of tracking and success measurement. #SocialTrends2021",,https://twitter.com/hootsuite/status/1395068099422982149,5,3,1
1015,1621619300,@KathrynDainty Sent this feedback to the product team. They really liked it. We'll see what can be done about it 👍,,https://twitter.com/hootsuite/status/1395798630058143744,1,0,0
1016,1620925944,"@MadalynSklar 1|2 Cultivating your voice on Twitter is just making sure you have a consistent voice that fits the brand you present to others. You can do that by:

1. Showing personality
2. Being human - no corporate speak, please.
3. Being original
4. And by being sincere! #TwitterSmarter https://twitter.com/hootsuite/status/1392890484201304068/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1392890484201304068/photo/1
",https://twitter.com/hootsuite/status/1392890484201304068,6,6,1
1017,1621868102,Inclusion and accessibility matters. http://ow.ly/7CtN50ESMlX,,https://twitter.com/hootsuite/status/1396842180501819392,14,7,3
1018,1621964434,"Great to have you on the judging panel, Steve! 🙌 #MakeoverMySocial  https://twitter.com/SteveStrauss/status/1396958155800645632 https://twitter.com/SteveStrauss/status/1396958155800645632",,https://twitter.com/hootsuite/status/1397246223925587969,8,0,1
1019,1620998104,How do you unplug when being plugged in is your job? Here's our tips to avoiding social media burnout 👇 http://ow.ly/S9pr50EMmyw,,https://twitter.com/hootsuite/status/1393193145123364865,23,8,2
1020,1621016838,@TwitterAble Thank you for this 🙏 Mental health matters.,,https://twitter.com/hootsuite/status/1393271719973081089,3,0,0
1021,1621966116,@ClaussenPickles @steak_umm Who could say no to that?,,https://twitter.com/hootsuite/status/1397253282150633474,7,0,1
1022,1621615894,"Meet the judges.

We've brought the best of the best in small business together to help make this initiative a success. Your judges are @ArleneDickinson, @WallStManeet, @SteveStrauss, and @gbienasz! 👏 #MakeoverMySocial https://twitter.com/hootsuite/status/1395784342786482176/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395784342786482176/photo/1
",https://twitter.com/hootsuite/status/1395784342786482176,7,5,0
1023,1622059551,"⚡️ Small businesses: This is a FINAL CALL for all applications to our social makeover contest ⚡️

🚨 Enter by May 30 to win prizes and expert advice to grow your business: http://ow.ly/VLdI50EWajy
#MakeoverMySocial https://twitter.com/hootsuite/status/1397645176135458816/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1397645176135458816/video/1
",https://twitter.com/hootsuite/status/1397645176135458816,5,7,0
1024,1621614780,"🤩 You work hard - and it’s time for a BIG payoff 🤩 
Win $10,000+ worth of prizes and a social makeover led by biz experts.

Enter now ➡️ http://ow.ly/pZEt50ESuRL

Here's everything you need to know about this amazing contest! 🧵#MakeoverMySocial https://twitter.com/hootsuite/status/1395779669971062795/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395779669971062795/photo/1
",https://twitter.com/hootsuite/status/1395779669971062795,10,3,2
1025,1621264364,"🎉CONTEST ALERT🎉 

The Very Big Social Makeover for Small Business is NOW OPEN! Enter now to win $10,000+ worth of prizes to transform your business: http://ow.ly/n31650EOvIY #MakeoverMySocial https://twitter.com/hootsuite/status/1394309918128226307/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1394309918128226307/video/1
",https://twitter.com/hootsuite/status/1394309918128226307,46,15,26
1026,1621441138,"How can you run effective ads on social media? Join today's webinar and learn three ways from three experts. We start in 40 minutes! 

Register here: http://ow.ly/poEL50EQvub #SocialTrends2021 https://twitter.com/hootsuite/status/1395051363483201537/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1395051363483201537/photo/1
",https://twitter.com/hootsuite/status/1395051363483201537,41,8,8
1027,1621527902,"If you had $10,000 to improve your social media efforts. What would you use it for? #MakeoverMySocial",,https://twitter.com/hootsuite/status/1395415278197018632,28,5,27
1028,1621965634,@ClaussenPickles @steak_umm We want people to buy your pickles too and maybe some social media marketing software while they're at it.,,https://twitter.com/hootsuite/status/1397251257056833542,12,0,1
1029,1621619103,Why is it that posts with typos get the most engagement?,,https://twitter.com/hootsuite/status/1395797802526167043,70,12,23
1030,1621960503,Here's something they won't teach you in school: It's ok to be a little weird on the brand account.,,https://twitter.com/hootsuite/status/1397229739761446912,97,14,10
1031,1622034304,EXPERIMENT: Do posts with longer captions perform better than those with shorter captions? We ran some tests in the Hoot Lab to find out. http://ow.ly/Ahke50EUYCZ,,https://twitter.com/hootsuite/status/1397539282756198401,27,11,2
1032,1622037905,"Discover a framework for running more impactful, measurable campaigns with insights from @HubSpot, @hootsuite, @litmusapp, @mondaydotcom, @Hopin, @canva, and @Google! 

Find it here 👉 http://ow.ly/4He450EVgK0 https://twitter.com/hootsuite/status/1397554386117795852/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1397554386117795852/photo/1
",https://twitter.com/hootsuite/status/1397554386117795852,12,3,2
1033,1622066429,How to use Instagram Reel Insights to make even better reels. Like some sort of SUPER reel. http://ow.ly/zEzA50EWffD,,https://twitter.com/hootsuite/status/1397674024579313664,13,4,5
1034,1621959027,Our experts share their thoughts on when the best time is to post on Instagram. http://ow.ly/zhbk50EUXVN,,https://twitter.com/hootsuite/status/1397223548343701514,13,2,1
1035,1622219614,@kfreberg @crystallyn @ThatChristinaG @HubSpot @Talkwalker Thank you! Congrats on the exciting news too! 🎓,,https://twitter.com/hootsuite/status/1398316527577874432,2,0,0
1036,1622225145,@Mckelvhey Must. Keep. Scheduling. https://twitter.com/hootsuite/status/1398339726386601990/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1398339726386601990/photo/1
",https://twitter.com/hootsuite/status/1398339726386601990,5,0,0
1037,1622477877,@BudweiserCanada You know our team did that over the weekend 🍻,,https://twitter.com/hootsuite/status/1399399762416353282,1,1,0
1038,1622745957,@MadalynSklar We're rooting for you! #TwitterSmarter,,https://twitter.com/hootsuite/status/1400524171982016516,1,0,1
1039,1622738581,"@_Dradwy What an interesting education! Yeah, we've found that social media marketers come from a wide variety of educational backgrounds and find their calling in social after their schooling. 

PS Is there any band that you would really like to write an article on/interview?",,https://twitter.com/hootsuite/status/1400493234674151429,0,0,1
1040,1622739819,@epodcaster @MadalynSklar Us too! Let's go 👏 #TwitterSmarter,,https://twitter.com/hootsuite/status/1400498428040388609,3,0,0
1041,1623278019,"What is “the algorithm”?



They clarify that Instagram doesn’t have one all-powerful algorithm that oversees what people see on the app. They have a variety of algorithms for each part of the app (Feed, Explore, Reels). Those algorithms are used to personalize your experience.",,https://twitter.com/hootsuite/status/1402755798896459778,0,0,0
1042,1622590658,"We aren’t interested in adding noise. Instead, we’re holding the space for Indigenous people to share their experiences and amplifying what they have to say.",,https://twitter.com/hootsuite/status/1399872800861691913,14,5,1
1043,1623194909,@TakeControlPHL 💛😎,,https://twitter.com/hootsuite/status/1402407212161581056,0,0,0
1044,1623169943,@itelegram 👀🦉,,https://twitter.com/hootsuite/status/1402302495515418624,0,0,0
1045,1623264868,@theElaineLatham Our social team members DO have weddings coming up... maybe we will! When is the next one?,,https://twitter.com/hootsuite/status/1402700641680736263,0,0,1
1046,1623265056,@meisterbuerger You have our attention! Our team has gotten into golf pretty heavily over the last year. You could say it's taken over @AtNickMartin's life actually. When is #GolfChat hosted?,,https://twitter.com/hootsuite/status/1402701428976717830,0,0,0
1047,1623254797,@vrajshahspeaks @semrush Definitely! Have some personality when you engage. Speaking like a robot isn't fun for anyone. #SEMRushChat https://twitter.com/hootsuite/status/1402658399259660292/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1402658399259660292/photo/1
",https://twitter.com/hootsuite/status/1402658399259660292,2,0,0
1048,1622654526,@DigitalMeaning @Twitter @instagram So happy to hear this 😊 Thank you.,,https://twitter.com/hootsuite/status/1400140681029599239,0,0,0
1049,1622590785,https://twitter.com/gindaanis/status/1398655150017945602 https://twitter.com/gindaanis/status/1398655150017945602,,https://twitter.com/hootsuite/status/1399873331235627010,15,7,1
1050,1622589428,@SearchDecoder For our audience that's the time. Excited to see what you find!,,https://twitter.com/hootsuite/status/1399867638977908737,1,0,0
1051,1622577770,Can I use this photo on social media? A decision tree. https://twitter.com/hootsuite/status/1399818745187606531/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1399818745187606531/photo/1
",https://twitter.com/hootsuite/status/1399818745187606531,215,76,5
1052,1623192864,"Not all heroes wear capes ❤️🧡💛💚💙💜🖤

Get to know 5 changemakers that have helped pave the way for progress in the LGBTQ2+ community.

1. Del and Phyllis Lyon
2. Marsha P. Johnson
3. Harvey Milk
4. Ru Paul
5. Laverne Cox

Who else would you add to the list? https://twitter.com/hootsuite/status/1402398634952511502/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1402398634952511502/video/1
",https://twitter.com/hootsuite/status/1402398634952511502,10,8,3
1053,1623007502,Virtual events aren't going away. Educate yourself with our top ten tips for hosting a successful one. 👇 http://ow.ly/VIiN50F3qMW,,https://twitter.com/hootsuite/status/1401621169653137411,31,15,3
1054,1622590679,https://twitter.com/connie_walker/status/1398763491566174210 https://twitter.com/connie_walker/status/1398763491566174210,,https://twitter.com/hootsuite/status/1399872888732258309,5,1,1
1055,1622590729,https://twitter.com/Khelsilem/status/1398274422474108930 https://twitter.com/Khelsilem/status/1398274422474108930,,https://twitter.com/hootsuite/status/1399873098384609282,3,2,1
1056,1622590694,https://twitter.com/Songstress28/status/1399330495561797637 https://twitter.com/Songstress28/status/1399330495561797637,,https://twitter.com/hootsuite/status/1399872950434766849,5,1,1
1057,1623278242,"How they rank Reels.

Like the Explore page, Reels largely come from accounts that you don’t follow. With that in mind, they go through a similar process of sourcing reels you might like and then ordering them based on how interesting they think you’ll find them.",,https://twitter.com/hootsuite/status/1402756737527123969,4,3,1
1058,1622590759,https://twitter.com/Khelsilem/status/1399754664464109574 https://twitter.com/Khelsilem/status/1399754664464109574,,https://twitter.com/hootsuite/status/1399873222619938816,4,0,1
1059,1622224503,"Fill in the blank: 

Schedule your posts so you have more time to ________ 👇",,https://twitter.com/hootsuite/status/1398337036050915328,46,3,41
1060,1622225564,@WaukeeLibrary Yes please! One of our social team members is currently reading Words of Radiance by Brandon Sanderson. What is your social person reading these days?,,https://twitter.com/hootsuite/status/1398341483850309639,4,1,1
1061,1622219386,@DEricWatson Adaptability is key. Things move fast when you're a marketer. You need to be able to adjust and keep up!,,https://twitter.com/hootsuite/status/1398315573969252359,1,0,1
1062,1622151376,"@kari_ivette93 Thank you! If you're interested, you can find our open roles here: http://ow.ly/4mcu30rJ6Ku 😊",,https://twitter.com/hootsuite/status/1398030317169135625,1,0,1
1063,1622139389,@richrichmond @McDonalds Great to have you tuned in! #HootEssentials,,https://twitter.com/hootsuite/status/1397980038503538689,1,0,1
1064,1622744114,"Hootsuite’s Manager of Diversity, Equity, and Inclusion shares 3 ways brands can be better allies to the LGBTQ2+ community on social media with examples from @fluidebeauty, @LEVIS, and @MeUndies 🌈 #pride https://twitter.com/hootsuite/status/1400516442810990598/video/1","MEDIA_VIDEO - https://twitter.com/hootsuite/status/1400516442810990598/video/1
",https://twitter.com/hootsuite/status/1400516442810990598,22,11,5
1065,1623171182,"@SabrenaMartin @Lexus @Miss_Jessies Yesss. What do you say, @lexus and @miss_jessies? Need a new ambassador?",,https://twitter.com/hootsuite/status/1402307693478612994,1,0,0
1066,1623278152,"Once they take the signals into consideration they make educated guesses at how likely you are to interact with a post. The more likely you are to interact with a post,  according to their guess, the higher up you’ll see the post.",,https://twitter.com/hootsuite/status/1402756360199053313,3,3,1
1067,1623278309,"“Shadowbanning""

Instagram say they’re often accused of banning or silencing accounts. Here, they acknowledge they could be more transparent about why they take things down when they do, work to make fewer mistakes, and better explain how their systems work.",,https://twitter.com/hootsuite/status/1402757015290658825,8,2,1
1068,1623096574,"You told your viewers to ""comment below"", here's what to do now that they've done that. http://ow.ly/9Kv550F4Y0Y",,https://twitter.com/hootsuite/status/1401994764422164482,16,13,6
1069,1622738102,We want to see something. Hands up if you went to school for something other than marketing but you ended up working in social media marketing 🙋‍♀️🙋‍♂️,,https://twitter.com/hootsuite/status/1400491224402903041,133,15,59
1070,1622736623,Should you use cats or dogs in your marketing? Download our #Digital2021 report for the answer (plus hundreds of more data points to help with your strategic decisions) 👉 http://ow.ly/WZaV50F2gk8? https://twitter.com/hootsuite/status/1400485019471302661/photo/1,"MEDIA_PHOTO - https://twitter.com/hootsuite/status/1400485019471302661/photo/1
",https://twitter.com/hootsuite/status/1400485019471302661,23,6,2
1071,1622566019,"Track the right metrics for your campaigns, using the right tools. http://ow.ly/AhxX50F0lfF",,https://twitter.com/hootsuite/status/1399769457124429832,27,12,1
1072,1622740476,"@MadalynSklar 3|3 In general, it's profile's that are industry leaders who get the checkmark, so build yourself up in your area of expertise! Writing articles for larger publications helps too. #TwitterSmarter https://twitter.com/hootsuite/status/1400501181953228800/photo/1","MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1400501181953228800/photo/1
",https://twitter.com/hootsuite/status/1400501181953228800,10,7,2
1073,1622120704,"Mark your calendars. Plan ahead. Save the date. 

These are the days you should keep in mind for your marketing planning. 📆  http://ow.ly/C5Zw50EVeg8",,https://twitter.com/hootsuite/status/1397901669934026756,25,10,0
1074,1622675961,Attention marketers! You're going to benefit from the data in our updated #Digital2021 report. Check it out here 👇 http://ow.ly/lsG550F1Dlr,,https://twitter.com/hootsuite/status/1400230584782397440,26,17,2
1075,1622137993,@GoogleSmallBiz We can't wait to find out who wins! #MakeoverMySocial,,https://twitter.com/hootsuite/status/1397974184832163843,0,0,0
1076,1622736837,"@laurabarnwell1 As the old internet adage goes, cats get clicks!",,https://twitter.com/hootsuite/status/1400485920026075146,1,0,0
1077,1623194858,@portelanvasile Welcome back 😊,,https://twitter.com/hootsuite/status/1402406999661367297,1,0,0
1078,1622590772,https://twitter.com/CDavisConsult/status/1398656115085250570 https://twitter.com/CDavisConsult/status/1398656115085250570,,https://twitter.com/hootsuite/status/1399873278886416388,3,2,1
1079,1622130937,"@Iambeabs (But don't worry, we didn't notice)",,https://twitter.com/hootsuite/status/1397944588149657620,1,0,0
1080,1622129503,@AngryAfrican Ha! We've got to think about what would be a good title fit for the social team. 🤔,,https://twitter.com/hootsuite/status/1397938575300300802,1,0,1
1081,1622130920,@Iambeabs We're going to write that down. Rule #4765 of WFH: Clean your windows before recording a video interview.,,https://twitter.com/hootsuite/status/1397944518238949380,1,0,1
1082,1622135572,@MadalynSklar 2|2 Take advantage of video replies too. Twitter chats are a great spot to test this out. Get your answers in via video and expand past the Twitter character limit! #TwitterSmarter https://twitter.com/hootsuite/status/1397964032670380035/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1397964032670380035/photo/1
",https://twitter.com/hootsuite/status/1397964032670380035,2,1,1
1083,1623278187,"How they rank Explore.

Similarly to Feed and Stories, the grid is made up of recommendations that are scored by a number of signals. Instagram looks at posts you’ve liked, saved, and commented on in the past. The most important signals they say are 👇 https://twitter.com/hootsuite/status/1402756504877404161/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1402756504877404161/photo/1
",https://twitter.com/hootsuite/status/1402756504877404161,7,0,1
1084,1622218665,"📣 LAST CHANCE TO ENTER 📣

This is the final call to all small businesses to enter to win a life-changing social makeover for your biz.

PRIZES
- $5k for social advertising
- $5k in agency spend
- Video Creator Kit
+ more 🔥

Enter now: http://ow.ly/cjoo50EXR6l #MakeoverMySocial https://twitter.com/hootsuite/status/1398312548420800517/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1398312548420800517/photo/1
",https://twitter.com/hootsuite/status/1398312548420800517,7,3,1
1085,1622745879,@JaleelaRaffay The math checks out!,,https://twitter.com/hootsuite/status/1400523844952207360,1,0,0
1086,1622570588,"@JonTromans Makes sense to us! Whatever your campaign's core goal is, that's the metric that matters.",,https://twitter.com/hootsuite/status/1399788621193003016,0,0,0
1087,1622739364,@TheWillderSong Amazing! We mainly know what an Aria is because it's a commonly-used crossword clue 😅,,https://twitter.com/hootsuite/status/1400496516456931328,1,0,1
1088,1622485536,So you want to get verified. Get in line ✅ http://ow.ly/4vT550EZpcJ,,https://twitter.com/hootsuite/status/1399431885152034818,30,22,3
1089,1623191656,"When Facebook Analytics goes away, these are the tools we recommend using. http://ow.ly/4fNc50F61du",,https://twitter.com/hootsuite/status/1402393569915281418,31,15,5
1090,1623251627,264 Instagram captions you can model or just copy-and-paste directly into your own Instagram posts. http://ow.ly/RzDR50F6ArP,,https://twitter.com/hootsuite/status/1402645106306564101,47,14,1
1091,1623278094,"What is “the algorithm”?

They clarify that Instagram doesn’t have one all-powerful algorithm that oversees what people see on the app. They have a variety of algorithms for each part of the app (Feed, Explore, Reels). Those algorithms are used to personalize your experience.",,https://twitter.com/hootsuite/status/1402756116845580291,6,3,1
1092,1623278368,"How you can influence what you see?

Improve your IG experience by interacting with profiles and posts you enjoy. Also

- Pick your Close Friends
- Mute people you’re not interested in
- And mark recommended posts as “Not Interested” https://twitter.com/hootsuite/status/1402757263958462466/photo/1","MEDIA_PHOTO - https://twitter.com/hootsuite/status/1402757263958462466/photo/1
",https://twitter.com/hootsuite/status/1402757263958462466,7,5,1
1093,1622589610,@CIMinfo_Ireland Thanks for helping spread the word!,,https://twitter.com/hootsuite/status/1399868404513656834,1,0,1
1094,1622225187,@vidIQ Jasper is a very good boy.,,https://twitter.com/hootsuite/status/1398339902434066439,2,0,0
1095,1622477963,@Grammarly @annahewstan https://twitter.com/hootsuite/status/1399400123831103493/photo/1,"MEDIA_ANIMATED_GIF - https://twitter.com/hootsuite/status/1399400123831103493/photo/1
",https://twitter.com/hootsuite/status/1399400123831103493,1,0,0
1096,1622477840,@marcosluis2186 Thank you! 😊,,https://twitter.com/hootsuite/status/1399399605968777224,1,0,1
1097,1622128791,"@SwiftChaser @McDonalds Ah, sorry about that. Here try this link. http://ow.ly/rTHi30rIPL7 #AskMcDonalds",,https://twitter.com/hootsuite/status/1397935590314741762,1,0,0
1098,1622135387,"@MadalynSklar Vancouver, BC! 🇨🇦 #TwitterSmarter",,https://twitter.com/hootsuite/status/1397963255113568263,1,0,0
1099,1622130660,@Iambeabs @AngryAfrican Facilitators of Good Times for the social team 😎,,https://twitter.com/hootsuite/status/1397943429452251137,3,0,0
1100,1622164851,@JuliaEscano_ 😎,,https://twitter.com/hootsuite/status/1398086835465822209,1,0,0
1101,1622225513,@foxymiraj Sign us up for that. We could all use a little more sleep.,,https://twitter.com/hootsuite/status/1398341271786192897,1,0,0
1102,1622130815,@Iambeabs Rule number one: ALWAYS clean your windows!,,https://twitter.com/hootsuite/status/1397944079032459288,0,0,0
1103,1622139415,@HootAJ Well played with that pun. #HootEssentials,,https://twitter.com/hootsuite/status/1397980149413552129,2,0,0
1104,1622130624,@MadalynSklar See you then! #TwitterSmarter,,https://twitter.com/hootsuite/status/1397943276825686016,1,0,0
1105,1622135111,@CK_Chong18 Do you mind expanding on that? What is digital attraction?,,https://twitter.com/hootsuite/status/1397962095782662145,1,0,1
