,created_at,content,media,source_link,comments,likes
21,1620406236,"Hey Marketers 👋

The past year has taken a mental toll on most of us, if not all of us 💙 

We’ve partnered with our friends at @headspace to put together 7 ways science can help us manage stress. Swipe through and let us know which one has worked for you!

#mentalhealth #mentalhealthawarenessmonth #mentalhealthmatters","MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182871578_1188747871596129_4666572136236516224_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=_3twFpwnGboAX8zc5Xu&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=972910b18d4c1fbb877e59539d4af36b&oe=60BA25E0
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/183465410_202377981721808_8322839463998010671_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=2q2uqgqPH20AX-UdgAk&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=0354d630dd0a136d9b6935b4bc46b17a&oe=60BB87B1
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182800196_378049576801815_7200107923263334024_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=rFWmWPw2-NMAX8I_eQQ&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=607e797c9baf41f220beec4192a2483c&oe=60BCEDAA
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182718377_193125439309774_7733248062787513365_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=POrCVoYLktkAX9ZUQ0c&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=e8df8410519412d7c82899fd0f0a75b2&oe=60B9D83E
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182712759_502758317432376_4043701390205757459_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=pHx9y6gVn7sAX_44fBJ&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=d9a43bd2b3179a00659252c7c05905f4&oe=60B95365
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/180619176_372586344081043_7992685833097786377_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=q6oDDeYHTO0AX8s3PlI&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=36ed35952ba30241f5a2f94f0587d3a8&oe=60BAC72A
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182281947_477176713567762_7499079868974040880_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=6SUVaeKZ_LEAX8_oCbJ&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=5ea0579848ec24fc950d5f904016e424&oe=60B9F179
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182651715_789198465116960_5642919227413674046_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=bOAYBi0m6wQAX8nNZOn&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=51617433ec820805ffb933707e82b1b7&oe=60B9CEE5
",https://www.instagram.com/p/COlD23FBlJr/,19,317
22,1620250323,"How can brands be AUTHENTIC when engaging in values-led social marketing? 

The must-see session was led by the amazing @cam_dundas and @ashliisplashley who shared their top tips during #SMWNYC. 

Missed the session? Catch the highlights here ⬆️","MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/181692002_801899780452191_711502176721372323_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Y5gIxt46oK0AX_1LXaZ&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=e739afed56953683f603f30314977347&oe=60B882AB
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/181604865_303782001215650_8069946481075377719_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=kPO97bCMTnYAX8DD_46&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=7e5e1efd6a97861da25763a1b0d829e9&oe=60B8D92E
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182313634_3017210435190088_5835521895671153664_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=mef8PEsglTMAX-OBGKc&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=e11b6c077260f50d05b5f07675949b0b&oe=60B721C0
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182139862_841156496757908_3663858666193019882_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=sLibMOS2h2EAX9y3iNt&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=848d15e73df00930359f20c3a11a518b&oe=60B7605A
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/182735652_130322415802158_8485702648554561081_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=skValUac7rEAX8s0jG8&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=735dbbc26faa5ea0e10de2da37199e64&oe=60B8D08B
",https://www.instagram.com/p/COgaeoHB3wn/,2,123
23,1620061586,">> Should brands be jumping on TikTok? 📽

>> What's happening with the surge in social shopping, and the rise of the creator economy? 🛍

>> Have you seen the growth in social audio?! 🤔

Marketers, there's a lot you need to keep your eyes on right now 👀 

Join Hootsuite's blog team as they take over our social channels to cover the hottest topics and trends from #SMWNYC. 

Check out the must-see sessions we're attending 👆","MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/180909924_134824975294220_7638111917391655920_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ZM6jt215eQwAX-jv-1Q&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=eb622f35bbca29f959c229a8badf58e1&oe=60B591FB
MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/180693818_130161422483976_8157469705656274018_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=GhSZejvLfGQAX-FDQE4&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=adb24ac35e9ebd5b7761741fcf118683&oe=60B4034C
MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/181033630_313558076868823_2562046007996155799_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=416CPM4ujLIAX9zSdxt&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=6ccf0d8aac6c0279e241c99b37ca3638&oe=60B5F805
MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/181188941_1004032296796937_1808039423036148872_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=SXXUEDFsxgEAX9r-Yl1&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=0d977adeff823b483a5d7a8a5fbe4db1&oe=60B65EFA
MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/178451115_377566693465264_8839809538644332854_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Wg7zZNXZ840AX8o85gl&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=6b2b4aa8540fafe9749edfa9cb8e5333&oe=60B7900C
MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/181443580_510115427031914_2030677546986834915_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=Z3biAVADeE8AX8eFMUG&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=1fec9af12013d3dd98293f1fede950ff&oe=60B747A4
MEDIA_PHOTO - https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/181527172_172538154755201_8573125808881868222_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=lbJ5X3fwamkAX-wdA3K&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=9b65f778bb7bdc7ca14fcfc3d96b1c7d&oe=60B7A187
",https://www.instagram.com/p/COayfZrhGe6/,8,145
24,1621612083,"🤩 You work hard - and it’s time for a BIG payoff 🤩 

Win $10,000+ worth of prizes and a social makeover led by biz experts. Here’s everything you need to know about winning big 🌟🤩 #MakeoverMySocial

Enter now ➡️ link in bio","MEDIA_PHOTO - https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/190664844_145893424222242_8851339955849720850_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=XTGc9-24tC0AX_Wjl1e&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=2d4af429099452abac7673f2636b42cc&oe=60CD5FF1
MEDIA_PHOTO - https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/189590687_379082063439310_392401798090453551_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=KsrofbylcQQAX9si9IG&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=83f535fda075785531a82975c4b641cf&oe=60CDD3AF
MEDIA_PHOTO - https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/189005039_1412749009079588_3188073703556229137_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=aIZA9M9Um60AX_jqdby&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=e09ef119e1ab2cd5da05c7f316498f75&oe=60CBE48D
MEDIA_PHOTO - https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/190103025_967418047353428_8047646848209782968_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=1ZDesPVKI8sAX9j4d2K&_nc_ht=scontent-lga3-1.cdninstagram.com&oh=b2856df5ad361c08d194bdae44548117&oe=60CCF1E3
",https://www.instagram.com/p/CPI_1DYhh1o/,65,173
25,1621352562,"💰 CONTEST ALERT 💰

We want to give your small business a social media glow up #MakeoverMySocial🌟

@ small businesses 👉 enter at the link in our bio to win the grand prize worth over $10k 
@ small biz supporters 👉 tag your favorite small businesses below to win a $100 gift card

Check out our last post for more details. [terms and condition at the link in our bio] 😍","MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/187997749_288944489541612_3526512593925663330_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=vOjQu-nihekAX8gzuon&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=6bf177c38d5421079e3c0047b9c3473a&oe=60C7981B
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/186816162_1113623735815004_3605858217257114013_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=VYbVe_dsbVMAX_w78R-&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=f4f818fc675cac435a7b7ab1be6c598a&oe=60C7CD2B
",https://www.instagram.com/p/CPBQ1QChHZC/,227,412
26,1620926276,"Save yourself time and post to Instagram from your computer like the pros do 🧑‍🔬👩‍🔬

Watch the full video at the link in our bio 👀","MEDIA_VIDEO - https://video-lga3-1.cdninstagram.com/v/t50.2886-16/185672783_311402300548323_7837101801322448740_n.mp4?_nc_cat=103&vs=18071251735280840_2103804005&_nc_vs=HBksFQAYJEdFOGtFUXZqcElILU54c0JBR1FIWnNpUV9zSnNia1lMQUFBRhUAAsgBABUAGCRHRGQ0NXdyemtUSk1FWmtBQUZiVGkyUEU2NHRnYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaQwLL0o%2B2ZQBUCKAJDMywXQE0qn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=hH5fLe3K-KMAX-LMZWr&_nc_ht=video-lga3-1.cdninstagram.com&oh=770226cd36db5eddacb185d56e667a92&oe=60C45C39&_nc_rid=04d3b95b39
",https://www.instagram.com/p/CO0jquih1pP/,20,76
27,1621450514,"Dear Small Businesses, the lovely @bobby from @queereye is popping by to tell you not to miss out on The Very Big Social Makeover for Small Business! 

Contest is now open and runs until May 30. Head to link in bio to enter ❤️ #MakeoverMySocial","MEDIA_VIDEO - https://video-iad3-2.cdninstagram.com/v/t50.2886-16/187586448_140627744718250_7245070554388617096_n.mp4?_nc_cat=103&vs=17870956595508135_3287886414&_nc_vs=HBksFQAYJEdKQlhMZ3VxLWNSeTVuOEFBSWpYX1g1SXFZdGtia1lMQUFBRhUAAsgBABUAGCRHTVBzTHd1SlFJYVdrZzhCQUYxalFzV3NGVFZHYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbO1NiSyuK%2BPxUCKAJDMywXQC%2BqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkIn0%3D&_nc_ohc=CGnv-3HKys0AX8vAG9m&_nc_oc=AQnde_TEab6Pt4CMun-vF9y6mUvoD4aR_VyPA6H5M4yIN8PIt7g_IumEfgYYk9f3zF8&_nc_ht=video-iad3-2.cdninstagram.com&oh=f563d1912841e2e6d7ed617fe7786373&oe=60CA6C81&_nc_rid=664073ad1a
",https://www.instagram.com/p/CPELorBhbW4/,30,191
28,1622128304,"Driving💰leads💰on social shouldn't be hard.

Meet Iain Beable 👋 Hootsuite's Social Media Strategist. Today he's sharing his secrets on how he helped turn our social channels into a lead driving machine 🤖

Watch now to get tips on👇

🚘 3 things marketers need to do to drive leads
🏆 Best social media channels to drive leads 
🎨 Creative strategies to convert prospects
🔀 Integrating organic and paid social strategies","MEDIA_VIDEO - https://video-lax3-1.cdninstagram.com/v/t50.2886-16/189731655_182227380455497_5129861929753883482_n.mp4?_nc_cat=109&vs=17908393912878817_3698317052&_nc_vs=HBksFQAYJEdFY1RUd3RKeUVjZXZLVUFBRnF6eC1VXzdqQkhia1lMQUFBRhUAAsgBABUAGCRHTWdSZlF1Z2dlWFJxYW9CQUJVU3dELTBKS2NPYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaQzorX85%2FAPxUCKAJDMywXQDWQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtIn0%3D&_nc_ohc=FnsswzmHjYcAX89ReNJ&_nc_ht=video-lax3-1.cdninstagram.com&oh=9acbbc88e6857ed32cfbe8f17ddabfb2&oe=60B45E6F&_nc_rid=f1441c1330
MEDIA_VIDEO - https://video-lax3-1.cdninstagram.com/v/t50.2886-16/190250557_312718123761726_2356531234202026893_n.mp4?_nc_cat=104&vs=17914087900718499_1532189260&_nc_vs=HBksFQAYJEdEM19WZ3NfZ0s1Y2Fod0JBSTJEdVF5c0ZMUWdia1lMQUFBRhUAAsgBABUAGCRHR1ctWUF1LVlyc0xvSnNHQUhmd01FQXQxVUJaYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa26suogIbFPxUCKAJDMywXQEb3bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtIn0%3D&_nc_ohc=e0m5b9TTPDoAX9vhcFr&_nc_ht=video-lax3-1.cdninstagram.com&oh=282b22b632987ed6aefbd2d842c52f34&oe=60B4AA22&_nc_rid=2103e850e6
MEDIA_VIDEO - https://video-lax3-1.cdninstagram.com/v/t50.2886-16/192277285_768889160458182_3992545342374477083_n.mp4?_nc_cat=104&vs=17987280082361639_1536634168&_nc_vs=HBksFQAYJEdDWHJkUXZHMzBmMVRMc0NBQnY5M3VIVlhtZzNia1lMQUFBRhUAAsgBABUAGCRHR2VraXd0VGlPOHphX1lGQUNhOVRRRmVJdllQYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaYno3s0dLAPxUCKAJDMywXQEZEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtIn0%3D&_nc_ohc=9OslV229I_4AX8aP7vZ&_nc_ht=video-lax3-1.cdninstagram.com&oh=3758c976b0207be90eb1439f74b588ef&oe=60B58ADB&_nc_rid=5f7d88eacf
MEDIA_VIDEO - https://video-lax3-2.cdninstagram.com/v/t50.2886-16/191470356_1002033910568423_2510231720868559359_n.mp4?_nc_cat=103&vs=17899559980929887_3244671161&_nc_vs=HBksFQAYJEdCU2JhUXZuMVVveldJOERBUF81U1Vwekl0WWlia1lMQUFBRhUAAsgBABUAGCRHTFRKZEFzSXdFVTA0TDhLQUY2Q3V2VDd0WWtIYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb2hZammKm2QBUCKAJDMywXQETqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtIn0%3D&_nc_ohc=5ipuMipuBNEAX_Qq9ro&_nc_ht=video-lax3-2.cdninstagram.com&oh=5432415819b85aec930bbbf953a0a522&oe=60B52301&_nc_rid=5f78c12930
MEDIA_VIDEO - https://video-lax3-1.cdninstagram.com/v/t50.2886-16/190354335_836428633628434_8142093442297010196_n.mp4?_nc_cat=105&vs=17997498442338595_454413735&_nc_vs=HBksFQAYJEdKX1RXQXNTWDVZM3V2Z0NBQlNZSnR6WWh2NXdia1lMQUFBRhUAAsgBABUAGCRHSFBuZkFzTDJaX3c4LWNCQURROE5zblVCd2c0YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaYp6bY6IfnPxUCKAJDMywXQExiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAde4HAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jYXJvdXNlbF9pdGVtIn0%3D&_nc_ohc=9rdNIjPLl_QAX8vufcE&_nc_ht=video-lax3-1.cdninstagram.com&oh=592521103d376b49c460afe6eff482d9&oe=60B3CD63&_nc_rid=fd1ee46ee9
",https://www.instagram.com/p/CPYYcTtB-ud/,11,139
29,1622652115,👀 BIG news coming out of @facebook F8 Refresh! TL;DR new @messenger API for Instagram allows brands to manage Instagram messages directly from within Hootsuite 👏,"MEDIA_VIDEO - https://video-ort2-1.cdninstagram.com/v/t50.2886-16/196225646_172491388142477_1912765589022333697_n.mp4?_nc_cat=108&vs=17905329226925652_556195644&_nc_vs=HBksFQAYJEdHNHFzZ3VOd19wSDRad0FBQUZiUkVBcmdvc2Fia1lMQUFBRhUAAsgBABUAGCRHTTRZbVFzUm5DZVFTc2NBQUIyQl9kdi1uMGtlYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbI8c3cw6%2FGPxUCKAJDMywXQC8zMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=E3rZPv7gNWQAX-IHY7h&_nc_ht=video-ort2-1.cdninstagram.com&oh=312fd82c016f3e7b3976b95e33ab9daf&oe=60BC36CF&_nc_rid=8d731f3f9a
",https://www.instagram.com/p/CPn_eLmB_B0/,62,580
30,1623097444,"✋ Hold up ✋

Is there actually a best time to post on Instagram to increase your  engagement? 🧐🤨😱

You betcha, and we have the data and answers to prove it 👊

👀 Watch the full video @ the link in our bio.","MEDIA_VIDEO - https://video-dfw5-2.cdninstagram.com/v/t50.2886-16/197840134_118512947092306_8220033782861742767_n.mp4?_nc_cat=102&vs=17956022431453126_2107718902&_nc_vs=HBksFQAYJEdBYk55Z3RTMnh4eXlXc0FBSzlDTDRVc2JSTnlia1lMQUFBRhUAAsgBABUAGCRHRkpqNFF0VmNISWFHaFVEQU15NEU1eGdLbm9XYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACac9%2BzVjP3APxUCKAJDMywXQEsVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=kV9_vST5I7cAX_uy8Ut&_nc_ht=video-dfw5-2.cdninstagram.com&oh=20ecfd5cbfea4a7f336622af4ca20bcb&oe=60C470B3&_nc_rid=5b8f218113
",https://www.instagram.com/p/CP1QoPTBZpL/,13,120
31,1622156530,"We’re closing our (virtual doors) for a full week in July 2021 👋

It’s one of the biggest in a series of steps we’re taking to better support the mental health of our employees 💛

This is separate from allocated vacation time and is to disconnect and focus on health and wellness ⭐️","MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/192520677_813355666272304_787772427161896285_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=bEQ7BnY_FI0AX96Kq9v&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=afc53ffaad90d6e056e95b6f7e52dee6&oe=60B46FAA
MEDIA_PHOTO - https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/191418101_583997742992646_2259504803949302303_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=PoETBvo7fiMAX-VS1KE&_nc_ht=scontent-iad3-2.cdninstagram.com&oh=d9265dd559a720d7cbff4bbee1699e3c&oe=60B4A88B
",https://www.instagram.com/p/CPZOR1sBZct/,62,1015
